invoice_id,branch,city,Customer_type,Gender,Unit_Price,Product_line,Quantity,VAT,total,Date,Time,payment_method,Cogs,Gross_margin_percentage,Gross_income,Rating,time_of_day,Day,Month,Day_type
607-65-2441,C,Naypyitaw,Member,Male,81.95,"Health and beauty",10,40.9750,860.4750,"2019-03-10 00:00:00",12:39:00,"Credit card",819.500,4.761904716,40.9750,6.0,Afternoon,Sunday,March,Weekend
607-76-6216,C,Naypyitaw,Member,Female,92.49,"Fashion accessories",5,23.1225,485.5725,"2019-03-02 00:00:00",16:35:00,"Credit card",462.450,4.761904716,23.1225,8.6,Evening,Saturday,March,Weekend
608-04-3797,B,Mandalay,Member,Female,25.32,"Health and beauty",8,10.1280,212.6880,"2019-03-05 00:00:00",20:24:00,Ewallet,202.560,4.761904716,10.1280,8.7,Evening,Tuesday,March,Weekday
608-05-3804,B,Mandalay,Member,Male,39.75,"Electronic accessories",1,1.9875,41.7375,"2019-02-25 00:00:00",20:19:00,Cash,39.750,4.761904716,1.9875,6.1,Evening,Monday,February,Weekday
608-27-6295,B,Mandalay,Member,Male,52.89,"Electronic accessories",6,15.8670,333.2070,"2019-01-19 00:00:00",17:34:00,"Credit card",317.340,4.761904716,15.8670,9.8,Evening,Saturday,January,Weekend
608-96-3517,B,Mandalay,Member,Female,91.54,"Fashion accessories",4,18.3080,384.4680,"2019-03-23 00:00:00",19:20:00,"Credit card",366.160,4.761904716,18.3080,4.8,Evening,Saturday,March,Weekend
609-81-8548,A,Yangon,Member,Female,37.44,"Home and lifestyle",6,11.2320,235.8720,"2019-02-06 00:00:00",13:55:00,"Credit card",224.640,4.761904716,11.2320,5.9,Afternoon,Wednesday,February,Weekday
610-46-4100,A,Yangon,Normal,Male,28.95,"Health and beauty",7,10.1325,212.7825,"2019-03-03 00:00:00",20:31:00,"Credit card",202.650,4.761904716,10.1325,6.0,Evening,Sunday,March,Weekend
612-36-5536,A,Yangon,Member,Male,80.96,"Food and beverages",8,32.3840,680.0640,"2019-02-17 00:00:00",11:12:00,"Credit card",647.680,4.761904716,32.3840,7.4,Morning,Sunday,February,Weekend
613-59-9758,C,Naypyitaw,Normal,Female,14.36,"Sports and travel",10,7.1800,150.7800,"2019-01-27 00:00:00",14:28:00,Cash,143.600,4.761904716,7.1800,5.4,Afternoon,Sunday,January,Weekend
616-24-2851,B,Mandalay,Member,Female,17.87,"Fashion accessories",4,3.5740,75.0540,"2019-03-22 00:00:00",14:42:00,Ewallet,71.480,4.761904716,3.5740,6.5,Afternoon,Friday,March,Weekday
616-87-0016,B,Mandalay,Normal,Male,95.54,"Fashion accessories",7,33.4390,702.2190,"2019-03-09 00:00:00",14:36:00,"Credit card",668.780,4.761904716,33.4390,9.6,Afternoon,Saturday,March,Weekend
617-15-4209,C,Naypyitaw,Member,Male,15.37,"Health and beauty",2,1.5370,32.2770,"2019-03-16 00:00:00",19:47:00,Cash,30.740,4.761904716,1.5370,7.2,Evening,Saturday,March,Weekend
618-34-8551,A,Yangon,Normal,Female,93.18,"Sports and travel",2,9.3180,195.6780,"2019-01-16 00:00:00",18:41:00,"Credit card",186.360,4.761904716,9.3180,8.5,Evening,Wednesday,January,Weekday
620-02-2046,C,Naypyitaw,Normal,Male,69.40,"Home and lifestyle",2,6.9400,145.7400,"2019-01-27 00:00:00",19:48:00,Ewallet,138.800,4.761904716,6.9400,9.0,Evening,Sunday,January,Weekend
622-20-1945,C,Naypyitaw,Normal,Female,39.42,"Health and beauty",1,1.9710,41.3910,"2019-01-18 00:00:00",15:08:00,Cash,39.420,4.761904716,1.9710,8.4,Afternoon,Friday,January,Weekday
624-01-8356,B,Mandalay,Normal,Female,49.01,"Home and lifestyle",10,24.5050,514.6050,"2019-01-27 00:00:00",10:44:00,"Credit card",490.100,4.761904716,24.5050,4.2,Morning,Sunday,January,Weekend
626-43-7888,C,Naypyitaw,Normal,Female,60.41,"Fashion accessories",8,24.1640,507.4440,"2019-02-07 00:00:00",12:23:00,Ewallet,483.280,4.761904716,24.1640,9.6,Afternoon,Thursday,February,Weekday
627-95-3243,B,Mandalay,Member,Female,77.68,"Home and lifestyle",9,34.9560,734.0760,"2019-02-04 00:00:00",13:21:00,Ewallet,699.120,4.761904716,34.9560,9.8,Afternoon,Monday,February,Weekday
628-34-3388,C,Naypyitaw,Normal,Male,27.38,"Fashion accessories",6,8.2140,172.4940,"2019-01-05 00:00:00",20:54:00,"Credit card",164.280,4.761904716,8.2140,7.9,Evening,Saturday,January,Weekend
628-90-8624,B,Mandalay,Member,Male,82.58,"Health and beauty",10,41.2900,867.0900,"2019-03-14 00:00:00",14:41:00,Cash,825.800,4.761904716,41.2900,5.0,Afternoon,Thursday,March,Weekday
629-42-4133,C,Naypyitaw,Normal,Male,21.80,"Health and beauty",8,8.7200,183.1200,"2019-02-19 00:00:00",19:24:00,Cash,174.400,4.761904716,8.7200,8.3,Evening,Tuesday,February,Weekday
630-74-5166,A,Yangon,Normal,Male,62.13,"Sports and travel",6,18.6390,391.4190,"2019-03-22 00:00:00",20:19:00,Cash,372.780,4.761904716,18.6390,7.4,Evening,Friday,March,Weekday
631-34-1880,C,Naypyitaw,Member,Male,24.31,"Food and beverages",3,3.6465,76.5765,"2019-01-08 00:00:00",19:09:00,"Credit card",72.930,4.761904716,3.6465,4.3,Evening,Tuesday,January,Weekday
631-41-3108,A,Yangon,Normal,Male,46.33,"Home and lifestyle",7,16.2155,340.5255,"2019-03-03 00:00:00",13:23:00,"Credit card",324.310,4.761904716,16.2155,7.4,Afternoon,Sunday,March,Weekend
632-32-4574,B,Mandalay,Normal,Male,75.92,"Sports and travel",8,30.3680,637.7280,"2019-03-20 00:00:00",14:14:00,Cash,607.360,4.761904716,30.3680,5.5,Afternoon,Wednesday,March,Weekday
632-90-0281,C,Naypyitaw,Normal,Female,37.55,"Fashion accessories",10,18.7750,394.2750,"2019-03-08 00:00:00",20:01:00,"Credit card",375.500,4.761904716,18.7750,9.3,Evening,Friday,March,Weekday
633-09-3463,C,Naypyitaw,Normal,Female,47.65,"Electronic accessories",3,7.1475,150.0975,"2019-03-28 00:00:00",12:58:00,"Credit card",142.950,4.761904716,7.1475,9.5,Afternoon,Thursday,March,Weekday
633-44-8566,A,Yangon,Member,Male,49.38,"Food and beverages",7,17.2830,362.9430,"2019-03-27 00:00:00",20:35:00,"Credit card",345.660,4.761904716,17.2830,7.3,Evening,Wednesday,March,Weekday
633-91-1052,A,Yangon,Normal,Female,12.03,"Home and lifestyle",2,1.2030,25.2630,"2019-01-27 00:00:00",15:51:00,Cash,24.060,4.761904716,1.2030,5.1,Afternoon,Sunday,January,Weekend
634-97-8956,A,Yangon,Normal,Male,32.90,"Food and beverages",3,4.9350,103.6350,"2019-02-17 00:00:00",17:27:00,"Credit card",98.700,4.761904716,4.9350,9.1,Evening,Sunday,February,Weekend
635-28-5728,A,Yangon,Normal,Male,56.00,"Health and beauty",3,8.4000,176.4000,"2019-02-28 00:00:00",19:33:00,Ewallet,168.000,4.761904716,8.4000,4.8,Evening,Thursday,February,Weekday
635-40-6220,A,Yangon,Normal,Male,89.60,"Health and beauty",8,35.8400,752.6400,"2019-02-07 00:00:00",11:28:00,Ewallet,716.800,4.761904716,35.8400,6.6,Morning,Thursday,February,Weekday
636-17-0325,B,Mandalay,Normal,Male,62.57,"Health and beauty",4,12.5140,262.7940,"2019-02-25 00:00:00",18:37:00,Cash,250.280,4.761904716,12.5140,9.5,Evening,Monday,February,Weekday
636-48-8204,A,Yangon,Normal,Male,34.56,"Electronic accessories",5,8.6400,181.4400,"2019-02-17 00:00:00",11:15:00,Ewallet,172.800,4.761904716,8.6400,9.9,Morning,Sunday,February,Weekend
636-98-3364,B,Mandalay,Member,Female,26.26,"Electronic accessories",3,3.9390,82.7190,"2019-03-02 00:00:00",12:36:00,Ewallet,78.780,4.761904716,3.9390,6.3,Afternoon,Saturday,March,Weekend
638-60-7125,A,Yangon,Normal,Female,99.56,"Electronic accessories",8,39.8240,836.3040,"2019-02-14 00:00:00",17:03:00,"Credit card",796.480,4.761904716,39.8240,5.2,Evening,Thursday,February,Weekday
639-76-1242,C,Naypyitaw,Normal,Male,40.52,"Food and beverages",5,10.1300,212.7300,"2019-02-03 00:00:00",15:19:00,Cash,202.600,4.761904716,10.1300,4.5,Afternoon,Sunday,February,Weekend
640-48-5028,B,Mandalay,Member,Female,88.39,"Home and lifestyle",9,39.7755,835.2855,"2019-03-02 00:00:00",12:40:00,Cash,795.510,4.761904716,39.7755,6.3,Afternoon,Saturday,March,Weekend
640-49-2076,B,Mandalay,Normal,Male,83.78,"Sports and travel",8,33.5120,703.7520,"2019-01-10 00:00:00",14:49:00,Cash,670.240,4.761904716,33.5120,5.1,Afternoon,Thursday,January,Weekday
641-43-2399,B,Mandalay,Normal,Male,25.55,"Home and lifestyle",4,5.1100,107.3100,"2019-01-26 00:00:00",20:23:00,Ewallet,102.200,4.761904716,5.1100,5.7,Evening,Saturday,January,Weekend
641-51-2661,C,Naypyitaw,Member,Female,87.10,"Food and beverages",10,43.5500,914.5500,"2019-02-12 00:00:00",14:45:00,"Credit card",871.000,4.761904716,43.5500,9.9,Afternoon,Tuesday,February,Weekday
641-62-7288,B,Mandalay,Normal,Male,99.92,"Home and lifestyle",6,29.9760,629.4960,"2019-03-24 00:00:00",13:33:00,Ewallet,599.520,4.761904716,29.9760,7.1,Afternoon,Sunday,March,Weekend
641-96-3695,C,Naypyitaw,Member,Female,43.46,"Fashion accessories",6,13.0380,273.7980,"2019-02-07 00:00:00",17:55:00,Ewallet,260.760,4.761904716,13.0380,8.5,Evening,Thursday,February,Weekday
642-30-6693,B,Mandalay,Normal,Female,54.51,"Sports and travel",6,16.3530,343.4130,"2019-03-17 00:00:00",13:54:00,Ewallet,327.060,4.761904716,16.3530,7.8,Afternoon,Sunday,March,Weekend
642-32-2990,A,Yangon,Normal,Female,10.96,"Food and beverages",10,5.4800,115.0800,"2019-02-02 00:00:00",20:48:00,Ewallet,109.600,4.761904716,5.4800,6.0,Evening,Saturday,February,Weekend
642-61-4706,B,Mandalay,Member,Male,93.40,"Food and beverages",2,9.3400,196.1400,"2019-03-30 00:00:00",16:34:00,Cash,186.800,4.761904716,9.3400,5.5,Evening,Saturday,March,Weekend
643-38-7867,A,Yangon,Normal,Male,97.94,"Home and lifestyle",1,4.8970,102.8370,"2019-03-07 00:00:00",11:44:00,Ewallet,97.940,4.761904716,4.8970,6.9,Morning,Thursday,March,Weekday
645-44-1170,A,Yangon,Member,Male,58.07,"Home and lifestyle",9,26.1315,548.7615,"2019-01-19 00:00:00",20:07:00,Ewallet,522.630,4.761904716,26.1315,4.3,Evening,Saturday,January,Weekend
645-78-8093,A,Yangon,Normal,Female,93.14,"Sports and travel",2,9.3140,195.5940,"2019-01-20 00:00:00",18:09:00,Ewallet,186.280,4.761904716,9.3140,4.1,Evening,Sunday,January,Weekend
647-50-1224,A,Yangon,Normal,Female,29.42,"Fashion accessories",10,14.7100,308.9100,"2019-01-12 00:00:00",16:23:00,Ewallet,294.200,4.761904716,14.7100,8.9,Evening,Saturday,January,Weekend
648-83-1321,A,Yangon,Member,Male,63.56,"Home and lifestyle",10,31.7800,667.3800,"2019-01-16 00:00:00",17:59:00,Cash,635.600,4.761904716,31.7800,4.3,Evening,Wednesday,January,Weekday
648-94-3045,C,Naypyitaw,Normal,Male,58.95,"Health and beauty",10,29.4750,618.9750,"2019-02-07 00:00:00",14:27:00,Ewallet,589.500,4.761904716,29.4750,8.1,Afternoon,Thursday,February,Weekday
649-11-3678,C,Naypyitaw,Normal,Female,22.93,"Food and beverages",9,10.3185,216.6885,"2019-02-26 00:00:00",20:26:00,Cash,206.370,4.761904716,10.3185,5.5,Evening,Tuesday,February,Weekday
649-29-6775,B,Mandalay,Normal,Male,33.52,"Fashion accessories",1,1.6760,35.1960,"2019-02-08 00:00:00",15:31:00,Cash,33.520,4.761904716,1.6760,6.7,Afternoon,Friday,February,Weekday
650-98-6268,B,Mandalay,Member,Female,20.87,"Food and beverages",3,3.1305,65.7405,"2019-03-20 00:00:00",13:53:00,"Credit card",62.610,4.761904716,3.1305,8.0,Afternoon,Wednesday,March,Weekday
651-61-0874,C,Naypyitaw,Normal,Male,46.22,"Home and lifestyle",4,9.2440,194.1240,"2019-03-12 00:00:00",20:04:00,"Credit card",184.880,4.761904716,9.2440,6.2,Evening,Tuesday,March,Weekday
651-88-7328,A,Yangon,Normal,Female,65.74,"Fashion accessories",9,29.5830,621.2430,"2019-01-01 00:00:00",13:55:00,Cash,591.660,4.761904716,29.5830,7.7,Afternoon,Tuesday,January,Weekday
651-96-5970,A,Yangon,Normal,Male,46.41,"Fashion accessories",1,2.3205,48.7305,"2019-03-03 00:00:00",20:06:00,"Credit card",46.410,4.761904716,2.3205,4.0,Evening,Sunday,March,Weekend
652-43-6591,A,Yangon,Normal,Female,97.29,"Fashion accessories",8,38.9160,817.2360,"2019-03-09 00:00:00",13:18:00,"Credit card",778.320,4.761904716,38.9160,6.2,Afternoon,Saturday,March,Weekend
652-49-6720,C,Naypyitaw,Member,Female,60.95,"Electronic accessories",1,3.0475,63.9975,"2019-02-18 00:00:00",11:40:00,Ewallet,60.950,4.761904716,3.0475,5.9,Morning,Monday,February,Weekday
655-07-2265,A,Yangon,Normal,Male,78.31,"Electronic accessories",3,11.7465,246.6765,"2019-03-05 00:00:00",16:38:00,Ewallet,234.930,4.761904716,11.7465,5.4,Evening,Tuesday,March,Weekday
655-85-5130,B,Mandalay,Member,Female,38.30,"Fashion accessories",4,7.6600,160.8600,"2019-03-13 00:00:00",19:22:00,Cash,153.200,4.761904716,7.6600,5.7,Evening,Wednesday,March,Weekday
656-16-1063,B,Mandalay,Normal,Male,46.42,"Sports and travel",3,6.9630,146.2230,"2019-01-04 00:00:00",13:24:00,"Credit card",139.260,4.761904716,6.9630,4.4,Afternoon,Friday,January,Weekday
656-95-9349,A,Yangon,Member,Female,68.93,"Health and beauty",7,24.1255,506.6355,"2019-03-11 00:00:00",11:03:00,"Credit card",482.510,4.761904716,24.1255,4.6,Morning,Monday,March,Weekday
658-66-3967,C,Naypyitaw,Normal,Male,53.19,"Health and beauty",7,18.6165,390.9465,"2019-01-14 00:00:00",15:42:00,Ewallet,372.330,4.761904716,18.6165,5.0,Afternoon,Monday,January,Weekday
659-36-1684,C,Naypyitaw,Member,Male,57.12,"Sports and travel",7,19.9920,419.8320,"2019-01-12 00:00:00",12:02:00,"Credit card",399.840,4.761904716,19.9920,6.5,Afternoon,Saturday,January,Weekend
659-65-8956,B,Mandalay,Member,Male,51.36,"Fashion accessories",1,2.5680,53.9280,"2019-01-16 00:00:00",15:26:00,Ewallet,51.360,4.761904716,2.5680,5.2,Afternoon,Wednesday,January,Weekday
660-29-7083,C,Naypyitaw,Normal,Male,55.87,"Electronic accessories",10,27.9350,586.6350,"2019-01-15 00:00:00",15:01:00,Cash,558.700,4.761904716,27.9350,5.8,Afternoon,Tuesday,January,Weekday
662-47-5456,C,Naypyitaw,Member,Male,35.19,"Fashion accessories",10,17.5950,369.4950,"2019-03-17 00:00:00",19:06:00,"Credit card",351.900,4.761904716,17.5950,8.4,Evening,Sunday,March,Weekend
662-72-2873,A,Yangon,Normal,Female,40.94,"Food and beverages",5,10.2350,214.9350,"2019-01-06 00:00:00",13:58:00,Ewallet,204.700,4.761904716,10.2350,9.9,Afternoon,Sunday,January,Weekend
663-86-9076,C,Naypyitaw,Member,Female,68.54,"Food and beverages",8,27.4160,575.7360,"2019-01-08 00:00:00",15:57:00,Ewallet,548.320,4.761904716,27.4160,8.5,Afternoon,Tuesday,January,Weekday
664-14-2882,C,Naypyitaw,Member,Female,10.53,"Home and lifestyle",5,2.6325,55.2825,"2019-01-30 00:00:00",14:43:00,"Credit card",52.650,4.761904716,2.6325,5.8,Afternoon,Wednesday,January,Weekday
665-32-9167,A,Yangon,Member,Female,36.26,"Health and beauty",2,3.6260,76.1460,"2019-01-10 00:00:00",17:15:00,"Credit card",72.520,4.761904716,3.6260,7.2,Evening,Thursday,January,Weekday
665-63-9737,B,Mandalay,Normal,Male,52.42,"Fashion accessories",3,7.8630,165.1230,"2019-02-27 00:00:00",17:36:00,Ewallet,157.260,4.761904716,7.8630,7.5,Evening,Wednesday,February,Weekday
667-23-5919,A,Yangon,Member,Female,96.70,"Fashion accessories",5,24.1750,507.6750,"2019-01-14 00:00:00",12:52:00,Ewallet,483.500,4.761904716,24.1750,7.0,Afternoon,Monday,January,Weekday
667-92-0055,A,Yangon,Member,Male,99.83,"Health and beauty",6,29.9490,628.9290,"2019-03-04 00:00:00",15:02:00,Ewallet,598.980,4.761904716,29.9490,8.5,Afternoon,Monday,March,Weekday
668-90-8900,A,Yangon,Normal,Female,93.69,"Home and lifestyle",7,32.7915,688.6215,"2019-03-10 00:00:00",18:44:00,"Credit card",655.830,4.761904716,32.7915,4.5,Evening,Sunday,March,Weekend
669-54-1719,B,Mandalay,Member,Male,18.93,"Electronic accessories",6,5.6790,119.2590,"2019-02-10 00:00:00",12:45:00,"Credit card",113.580,4.761904716,5.6790,8.1,Afternoon,Sunday,February,Weekend
670-71-7306,B,Mandalay,Normal,Male,44.63,"Sports and travel",6,13.3890,281.1690,"2019-01-02 00:00:00",20:08:00,"Credit card",267.780,4.761904716,13.3890,5.1,Evening,Wednesday,January,Weekday
670-79-6321,B,Mandalay,Member,Female,94.59,"Home and lifestyle",7,33.1065,695.2365,"2019-01-17 00:00:00",15:27:00,"Credit card",662.130,4.761904716,33.1065,4.9,Afternoon,Thursday,January,Weekday
672-51-8681,C,Naypyitaw,Member,Female,66.65,"Electronic accessories",9,29.9925,629.8425,"2019-01-04 00:00:00",18:19:00,"Credit card",599.850,4.761904716,29.9925,9.7,Evening,Friday,January,Weekday
674-15-9296,A,Yangon,Normal,Male,37.14,"Sports and travel",5,9.2850,194.9850,"2019-01-08 00:00:00",13:05:00,Ewallet,185.700,4.761904716,9.2850,5.0,Afternoon,Tuesday,January,Weekday
674-56-6360,A,Yangon,Normal,Male,95.15,"Electronic accessories",1,4.7575,99.9075,"2019-03-22 00:00:00",14:00:00,Cash,95.150,4.761904716,4.7575,6.0,Afternoon,Friday,March,Weekday
676-10-2200,B,Mandalay,Member,Male,53.78,"Fashion accessories",1,2.6890,56.4690,"2019-02-03 00:00:00",20:13:00,Ewallet,53.780,4.761904716,2.6890,4.7,Evening,Sunday,February,Weekend
676-39-6028,A,Yangon,Member,Female,64.44,"Electronic accessories",5,16.1100,338.3100,"2019-03-30 00:00:00",17:04:00,Cash,322.200,4.761904716,16.1100,6.6,Evening,Saturday,March,Weekend
677-11-0152,C,Naypyitaw,Normal,Female,93.26,"Food and beverages",9,41.9670,881.3070,"2019-01-16 00:00:00",18:08:00,Cash,839.340,4.761904716,41.9670,8.8,Evening,Wednesday,January,Weekday
678-79-0726,C,Naypyitaw,Member,Female,90.63,"Sports and travel",9,40.7835,856.4535,"2019-01-18 00:00:00",15:28:00,Cash,815.670,4.761904716,40.7835,5.1,Afternoon,Friday,January,Weekday
679-22-6530,B,Mandalay,Normal,Female,40.62,"Sports and travel",2,4.0620,85.3020,"2019-01-17 00:00:00",10:01:00,"Credit card",81.240,4.761904716,4.0620,4.1,Morning,Thursday,January,Weekday
685-64-1609,A,Yangon,Member,Female,30.14,"Fashion accessories",10,15.0700,316.4700,"2019-02-10 00:00:00",12:28:00,Ewallet,301.400,4.761904716,15.0700,9.2,Afternoon,Sunday,February,Weekend
686-41-0932,B,Mandalay,Normal,Female,34.70,"Fashion accessories",2,3.4700,72.8700,"2019-03-13 00:00:00",19:48:00,Ewallet,69.400,4.761904716,3.4700,8.2,Evening,Wednesday,March,Weekday
687-15-1097,C,Naypyitaw,Member,Female,21.12,"Health and beauty",2,2.1120,44.3520,"2019-01-03 00:00:00",19:17:00,Cash,42.240,4.761904716,2.1120,9.7,Evening,Thursday,January,Weekday
687-47-8271,A,Yangon,Normal,Male,98.98,"Fashion accessories",10,49.4900,1039.2900,"2019-02-08 00:00:00",16:20:00,"Credit card",989.800,4.761904716,49.4900,8.7,Evening,Friday,February,Weekday
689-05-1884,A,Yangon,Member,Male,48.63,"Health and beauty",10,24.3150,510.6150,"2019-03-04 00:00:00",12:44:00,Cash,486.300,4.761904716,24.3150,8.8,Afternoon,Monday,March,Weekday
689-16-9784,C,Naypyitaw,Normal,Male,46.77,"Food and beverages",6,14.0310,294.6510,"2019-03-11 00:00:00",13:37:00,Cash,280.620,4.761904716,14.0310,6.0,Afternoon,Monday,March,Weekday
690-01-6631,B,Mandalay,Normal,Male,17.49,"Fashion accessories",10,8.7450,183.6450,"2019-02-22 00:00:00",18:35:00,Ewallet,174.900,4.761904716,8.7450,6.6,Evening,Friday,February,Weekday
692-27-8933,B,Mandalay,Normal,Female,57.95,"Sports and travel",6,17.3850,365.0850,"2019-02-24 00:00:00",13:02:00,Cash,347.700,4.761904716,17.3850,5.2,Afternoon,Sunday,February,Weekend
692-92-5582,B,Mandalay,Member,Female,54.84,"Food and beverages",3,8.2260,172.7460,"2019-02-20 00:00:00",13:27:00,"Credit card",164.520,4.761904716,8.2260,5.9,Afternoon,Wednesday,February,Weekday
695-09-5146,B,Mandalay,Member,Female,98.79,"Food and beverages",3,14.8185,311.1885,"2019-02-23 00:00:00",20:00:00,Ewallet,296.370,4.761904716,14.8185,6.4,Evening,Saturday,February,Weekend
695-28-6250,A,Yangon,Normal,Female,43.06,"Sports and travel",5,10.7650,226.0650,"2019-02-04 00:00:00",16:38:00,Ewallet,215.300,4.761904716,10.7650,7.7,Evening,Monday,February,Weekday
695-51-0018,B,Mandalay,Normal,Female,34.84,"Sports and travel",4,6.9680,146.3280,"2019-02-10 00:00:00",18:36:00,Cash,139.360,4.761904716,6.9680,7.4,Evening,Sunday,February,Weekend
696-90-2548,A,Yangon,Normal,Male,25.84,"Sports and travel",3,3.8760,81.3960,"2019-03-10 00:00:00",18:55:00,Ewallet,77.520,4.761904716,3.8760,6.6,Evening,Sunday,March,Weekend
698-98-5964,A,Yangon,Normal,Female,81.21,"Food and beverages",10,40.6050,852.7050,"2019-01-17 00:00:00",13:01:00,"Credit card",812.100,4.761904716,40.6050,6.3,Afternoon,Thursday,January,Weekday
699-01-4164,C,Naypyitaw,Normal,Male,41.50,"Health and beauty",4,8.3000,174.3000,"2019-03-12 00:00:00",19:58:00,"Credit card",166.000,4.761904716,8.3000,8.2,Evening,Tuesday,March,Weekday
699-14-3026,C,Naypyitaw,Normal,Male,85.39,"Electronic accessories",7,29.8865,627.6165,"2019-03-25 00:00:00",18:30:00,Ewallet,597.730,4.761904716,29.8865,4.1,Evening,Monday,March,Weekday
699-88-1972,B,Mandalay,Normal,Male,99.16,"Health and beauty",8,39.6640,832.9440,"2019-01-28 00:00:00",17:47:00,"Credit card",793.280,4.761904716,39.6640,4.2,Evening,Monday,January,Weekday
700-81-1757,A,Yangon,Normal,Female,26.31,"Electronic accessories",5,6.5775,138.1275,"2019-01-18 00:00:00",20:59:00,"Credit card",131.550,4.761904716,6.5775,8.8,Evening,Friday,January,Weekday
701-23-5550,B,Mandalay,Member,Male,38.81,"Home and lifestyle",4,7.7620,163.0020,"2019-03-19 00:00:00",13:40:00,Ewallet,155.240,4.761904716,7.7620,4.9,Afternoon,Tuesday,March,Weekday
701-69-8742,B,Mandalay,Normal,Male,34.37,"Sports and travel",10,17.1850,360.8850,"2019-03-16 00:00:00",10:11:00,Ewallet,343.700,4.761904716,17.1850,6.7,Morning,Saturday,March,Weekend
702-72-0487,A,Yangon,Normal,Female,46.61,"Electronic accessories",2,4.6610,97.8810,"2019-02-26 00:00:00",12:28:00,"Credit card",93.220,4.761904716,4.6610,6.6,Afternoon,Tuesday,February,Weekday
702-83-5291,C,Naypyitaw,Member,Male,99.82,"Fashion accessories",9,44.9190,943.2990,"2019-03-27 00:00:00",10:43:00,Cash,898.380,4.761904716,44.9190,6.6,Morning,Wednesday,March,Weekday
704-10-4056,C,Naypyitaw,Member,Male,60.47,"Health and beauty",3,9.0705,190.4805,"2019-01-14 00:00:00",10:55:00,"Credit card",181.410,4.761904716,9.0705,5.6,Morning,Monday,January,Weekday
704-11-6354,A,Yangon,Member,Male,58.90,"Home and lifestyle",8,23.5600,494.7600,"2019-01-06 00:00:00",11:23:00,Cash,471.200,4.761904716,23.5600,8.9,Morning,Sunday,January,Weekend
704-20-4138,C,Naypyitaw,Member,Female,29.67,"Health and beauty",7,10.3845,218.0745,"2019-03-11 00:00:00",18:58:00,"Credit card",207.690,4.761904716,10.3845,8.1,Evening,Monday,March,Weekday
704-48-3927,A,Yangon,Member,Male,88.67,"Electronic accessories",10,44.3350,931.0350,"2019-01-12 00:00:00",14:50:00,Ewallet,886.700,4.761904716,44.3350,7.3,Afternoon,Saturday,January,Weekend
